Time,Concentration,Temperature,Pressure
13:20:09,115.8,30.5,1008.5
13:20:19,127.5,30.5,1008.6
13:20:29,122.7,30.5,1008.7
13:20:39,125.3,30.5,1008.6
13:20:49,118.6,30.5,1008.9
13:20:59,91.5,30.5,1008.6
13:21:09,95.9,30.5,1008.7
13:21:19,113.1,30.5,1008.7
13:21:29,105.4,30.5,1008.9
13:21:39,108.6,30.5,1008.7
13:21:49,111.6,30.5,1008.7
13:21:59,108.7,30.5,1008.5
13:22:09,108.3,30.5,1008.7
13:22:19,107.8,30.5,1008.7
13:22:29,108.6,30.5,1008.7
13:22:39,100.7,30.5,1008.6
13:22:49,101.8,30.5,1008.9
13:22:59,127.4,30.5,1008.6
13:23:09,133.7,30.5,1008.6
13:23:19,117.1,30.5,1008.6
13:23:29,105.8,30.5,1008.7
13:23:39,113.1,30.5,1008.6
13:23:49,103.1,30.5,1008.9
13:23:59,93.1,30.5,1008.5
13:24:09,107.2,30.5,1008.6
13:24:19,114.5,30.5,1008.6
13:24:29,108.7,30.5,1008.6
13:24:39,111.1,30.5,1008.5
13:24:49,120.3,30.5,1008.7
13:24:59,120.4,30.5,1008.5
13:25:09,120.7,30.5,1008.5
13:25:19,120,30.5,1008.6
13:25:29,116.6,30.5,1008.7
13:25:39,111.5,30.5,1008.6
13:25:49,117.9,30.5,1008.9
13:25:59,113.9,30.5,1008.5
13:26:09,114.4,30.5,1008.6
13:26:19,113.3,30.5,1008.7
13:26:29,110.9,30.5,1008.7
13:26:39,111.2,30.5,1008.6
13:26:49,115.7,30.5,1008.7
13:26:59,119.5,30.5,1008.5
13:27:09,113.1,30.5,1008.6
13:27:19,121.3,30.5,1008.6
13:27:29,141.3,30.5,1008.6
13:27:39,135.5,30.5,1008.6
13:27:49,117.3,30.5,1008.7
13:27:59,110.9,30.5,1008.3
13:28:09,118.7,30.5,1008.6
13:28:19,113.8,30.5,1008.7
13:28:29,101.7,30.5,1008.7
13:28:39,114.3,30.5,1008.7
13:28:49,116.1,30.5,1008.9
13:28:59,121.4,30.5,1008.6
13:29:09,127.6,30.5,1008.7
13:29:19,125.6,30.5,1008.7
13:29:29,117.8,30.5,1008.7
13:29:39,116.2,30.5,1008.6
13:29:49,121.8,30.5,1008.7
13:29:59,107.8,30.5,1008.5
13:30:09,109.7,30.5,1008.5
13:30:19,102.6,30.5,1008.5
13:30:29,96.2,30.5,1008.5
13:30:39,105.2,30.5,1008.5
13:30:49,109.6,30.5,1008.6
13:30:59,110.4,30.5,1008.3
13:31:09,106.8,30.5,1008.5
13:31:19,111.1,30.5,1008.6
13:31:29,117.7,30.5,1008.6
13:31:39,122.7,30.5,1008.6
13:31:49,111.6,30.5,1008.9
13:31:59,100.5,30.5,1008.6
13:32:09,114.6,30.5,1008.6
13:32:19,133.2,30.5,1008.6
13:32:29,127.5,30.5,1008.6
13:32:39,116.7,30.5,1008.6
13:32:49,116.7,30.5,1008.7
13:32:59,118.8,30.5,1008.3
13:33:09,110.5,30.5,1008.5
13:33:19,99.2,30.5,1008.6
13:33:29,107.6,30.5,1008.6
13:33:39,117.6,30.5,1008.5
13:33:49,110.4,30.5,1008.7
13:33:59,114.3,30.5,1008.3
13:34:09,136.9,30.5,1008.6
13:34:19,136.4,30.5,1008.6
13:34:29,124.7,30.5,1008.6
13:34:39,122.9,30.5,1008.6
13:34:49,110,30.5,1008.9
13:34:59,102.2,30.5,1008.5
13:35:09,111.9,30.5,1008.6
13:35:19,117.6,30.5,1008.6
13:35:29,116.2,30.5,1008.6
13:35:39,121.8,30.5,1008.5
13:35:49,117.4,30.5,1008.7
13:35:59,113.9,30.5,1008.3
13:36:09,116.1,30.5,1008.5
13:36:19,116.9,30.5,1008.6
13:36:29,118.6,30.5,1008.6
13:36:39,111.8,30.5,1008.6
13:36:49,125.3,30.5,1008.7
13:36:59,125.4,30.5,1008.5
13:37:09,108,30.5,1008.6
13:37:19,104.6,30.5,1008.6
13:37:29,96.3,30.5,1008.7
13:37:39,112.5,30.5,1008.6
13:37:49,116,30.6,1008.9
13:37:59,100.9,30.5,1008.5
13:38:09,112.8,30.5,1008.6
13:38:19,128.9,30.5,1008.6
13:38:29,127.4,30.5,1008.6
13:38:39,119.9,30.5,1008.5
13:38:49,119.8,30.5,1008.6
13:38:59,124.7,30.5,1008.3
13:39:09,122.1,30.5,1008.5
13:39:19,121.8,30.5,1008.5
13:39:29,130.9,30.5,1008.6
13:39:39,119.8,30.5,1008.6
13:39:49,108.8,30.5,1008.7
13:39:59,116.9,30.6,1008.6
13:40:09,129.8,30.6,1008.6
13:40:19,119.8,30.6,1008.7
13:40:29,102.1,30.5,1008.7
13:40:39,109.3,30.5,1008.7
13:40:49,120.3,30.6,1008.9
13:40:59,124.5,30.6,1008.5
13:41:09,112.6,30.5,1008.6
13:41:19,109.8,30.6,1008.6
13:41:29,123.3,30.5,1008.7
13:41:39,123.8,30.6,1008.5
13:41:49,120.8,30.6,1008.7
13:41:59,119.2,30.6,1008.3
13:42:09,120.5,30.5,1008.3
13:42:19,125.8,30.5,1008.5
13:42:29,122.2,30.5,1008.5
13:42:39,120.3,30.5,1008.5
13:42:49,120.7,30.5,1008.7
13:42:59,110.9,30.5,1008.5
13:43:09,92.6,30.6,1008.6
13:43:19,105.1,30.6,1008.6
13:43:29,128.1,30.6,1008.7
13:43:39,135.9,30.6,1008.6
13:43:49,124.4,30.6,1008.7
13:43:59,112.3,30.6,1008.5
13:44:09,124.8,30.6,1008.5
13:44:19,122.4,30.6,1008.6
13:44:29,100.6,30.6,1008.6
13:44:39,98.1,30.6,1008.5
13:44:49,114.7,30.6,1008.6
13:44:59,111.4,30.6,1008.3
13:45:09,105.7,30.6,1008.5
13:45:19,116.3,30.5,1008.5
13:45:29,134.7,30.6,1008.7
13:45:39,124,30.5,1008.5
13:45:49,103.3,30.6,1008.7
13:45:59,105.5,30.6,1008.5
13:46:09,107.4,30.6,1008.6
13:46:19,122.4,30.6,1008.6
13:46:29,129.5,30.6,1008.6
13:46:39,120.4,30.6,1008.5
13:46:49,122.9,30.6,1008.7
13:46:59,122.9,30.6,1008.5
13:47:09,112.1,30.6,1008.6
13:47:19,104.7,30.6,1008.5
13:47:29,109.4,30.6,1008.6
13:47:39,117.9,30.6,1008.5
13:47:49,120.1,30.6,1008.7
13:47:59,116.6,30.6,1008.3
13:48:09,105.8,30.5,1008.3
13:48:19,117.7,30.5,1008.3
13:48:29,131.2,30.6,1008.3
13:48:39,126.9,30.6,1008.3
13:48:49,124.8,30.5,1008.6
13:48:59,119.2,30.6,1008.3
13:49:09,122.1,30.6,1008.5
13:49:19,123.4,30.5,1008.6
13:49:29,114.2,30.6,1008.6
13:49:39,133.3,30.6,1008.5
13:49:49,144,30.5,1008.7
13:49:59,125.7,30.6,1008.5
13:50:09,127.5,30.6,1008.5
13:50:19,136.4,30.5,1008.5
13:50:29,128.1,30.5,1008.5
13:50:39,121.8,30.5,1008.5
13:50:49,128.2,30.6,1008.6
13:50:59,128.7,30.6,1008.2
13:51:09,121.9,30.6,1008.3
13:51:19,116,30.6,1008.3
13:51:29,118.7,30.6,1008.5
13:51:39,124.8,30.6,1008.5
13:51:49,135.1,30.5,1008.6
13:51:59,130.7,30.5,1008.3
13:52:09,111.1,30.6,1008.5
13:52:19,124.3,30.6,1008.6
13:52:29,132.1,30.6,1008.6
13:52:39,112.2,30.5,1008.5
13:52:49,109.3,30.5,1008.7
13:52:59,121.4,30.5,1008.5
13:53:09,130.7,30.5,1008.6
13:53:19,132.3,30.6,1008.5
13:53:29,124.4,30.6,1008.6
13:53:39,119.4,30.6,1008.5
13:53:49,127.7,30.6,1008.6
13:53:59,130.5,30.5,1008.3
13:54:09,125.9,30.6,1008.3
13:54:19,113.5,30.6,1008.3
13:54:29,110.3,30.5,1008.5
13:54:39,126.4,30.5,1008.3
13:54:49,127.9,30.6,1008.6
13:54:59,131.5,30.6,1008.2
13:55:09,144.7,30.5,1008.3
13:55:19,134.1,30.5,1008.6
13:55:29,124.1,30.6,1008.7
13:55:39,136,30.6,1008.6
13:55:49,132.2,30.6,1008.7
13:55:59,123.3,30.5,1008.5
13:56:09,140.1,30.5,1008.6
13:56:19,142,30.5,1008.6
13:56:29,118.4,30.6,1008.7
13:56:39,114.8,30.5,1008.5
13:56:49,126.7,30.6,1008.7
13:56:59,133.3,30.5,1008.3
13:57:09,131.7,30.6,1008.5
13:57:19,125.3,30.5,1008.5
13:57:29,132,30.6,1008.6
13:57:39,138.1,30.5,1008.5
13:57:49,118.6,30.6,1008.6
13:57:59,110.1,30.5,1008.3
13:58:09,119.4,30.5,1008.5
13:58:19,126.7,30.5,1008.6
13:58:29,138.4,30.6,1008.6
13:58:39,131,30.6,1008.6
13:58:49,126.7,30.5,1008.7
13:58:59,120.3,30.6,1008.6
13:59:09,114.6,30.5,1008.6
13:59:19,124.4,30.5,1008.6
13:59:29,129.9,30.5,1008.7
13:59:39,127,30.5,1008.6
13:59:49,108.1,30.5,1008.7
13:59:59,107.9,30.5,1008.5
14:00:09,125,30.5,1008.5
14:00:19,131.3,30.6,1008.6
14:00:29,129.8,30.5,1008.6
14:00:39,121.1,30.6,1008.5
14:00:49,117.4,30.6,1008.6
14:00:59,106.1,30.5,1008.3
14:01:09,111.4,30.6,1008.5
14:01:19,129.4,30.5,1008.5
14:01:29,131.4,30.5,1008.6
14:01:39,150.3,30.6,1008.5
14:01:49,147.3,30.6,1008.7
14:01:59,127.3,30.5,1008.5
14:02:09,124.8,30.5,1008.6
14:02:19,124.8,30.6,1008.6
14:02:29,116.2,30.5,1008.7
14:02:39,110.8,30.6,1008.6
14:02:49,124.6,30.5,1008.7
14:02:59,122.5,30.6,1008.5
14:03:09,116.8,30.5,1008.6
14:03:19,123,30.5,1008.5
14:03:29,119.9,30.5,1008.7
14:03:39,119.9,30.5,1008.6
14:03:49,117.1,30.5,1008.7
14:03:59,121,30.5,1008.5
14:04:09,132.7,30.5,1008.6
14:04:19,129.7,30.6,1008.6
14:04:29,115.6,30.5,1008.6
14:04:39,110,30.5,1008.6
14:04:49,117.6,30.5,1008.7
14:04:59,115.7,30.5,1008.5
14:05:09,104.2,30.5,1008.6
14:05:19,107.9,30.5,1008.6
14:05:29,118.5,30.5,1008.7
14:05:39,106.4,30.6,1008.6
14:05:49,104.5,30.6,1008.7
14:05:59,118.3,30.6,1008.5
14:06:09,122.2,30.5,1008.6
14:06:19,117.4,30.5,1008.5
14:06:29,117.1,30.6,1008.6
14:06:39,122.5,30.5,1008.5
14:06:49,122.6,30.6,1008.6
14:06:59,119.6,30.6,1008.3
14:07:09,112.6,30.6,1008.5
14:07:19,119.5,30.6,1008.5
14:07:29,129.7,30.5,1008.6
14:07:39,115.9,30.5,1008.5
14:07:49,117.3,30.6,1008.7
14:07:59,126.8,30.6,1008.3
14:08:09,120.6,30.6,1008.6
14:08:19,112.6,30.6,1008.6
14:08:29,103.9,30.6,1008.7
14:08:39,110.2,30.5,1008.6
14:08:49,116.9,30.6,1008.7
14:08:59,129,30.5,1008.5
14:09:09,139.2,30.6,1008.6
14:09:19,127.4,30.5,1008.6
14:09:29,117.6,30.5,1008.7
14:09:39,113.3,30.6,1008.6
14:09:49,120.3,30.5,1008.9
14:09:59,125.2,30.6,1008.5
14:10:09,136.4,30.6,1008.6
14:10:19,139.2,30.6,1008.7
14:10:29,126,30.6,1008.6
14:10:39,128.6,30.5,1008.6
14:10:49,120.5,30.5,1008.7
14:10:59,119.7,30.5,1008.5
14:11:09,126,30.5,1008.6
14:11:19,125,30.5,1008.6
14:11:29,129.6,30.5,1008.6
14:11:39,136.9,30.5,1008.5
14:11:49,137.7,30.6,1008.7
14:11:59,122.4,30.5,1008.3
14:12:09,116.3,30.5,1008.3
14:12:19,109.2,30.5,1008.3
14:12:29,94.1,30.5,1008.3
14:12:39,105.1,30.5,1008.3
14:12:49,123.1,30.5,1008.5
14:12:59,116.7,30.5,1008.2
14:13:09,107.9,30.5,1008.3
14:13:19,113.4,30.5,1008.3
14:13:29,121.4,30.5,1008.6
14:13:39,112,30.6,1008.6
14:13:49,112.9,30.5,1008.9
14:13:59,124,30.5,1008.6
14:14:09,132.1,30.6,1008.6
14:14:19,141.4,30.6,1008.6
14:14:29,119,30.6,1008.6
14:14:39,102.4,30.5,1008.6
14:14:49,119.6,30.6,1008.7
14:14:59,121.9,30.5,1008.3
14:15:09,122.6,30.6,1008.5
14:15:19,139.4,30.6,1008.5
14:15:29,139.8,30.6,1008.6
14:15:39,129.3,30.5,1008.6
14:15:49,123.9,30.6,1008.7
14:15:59,123.8,30.5,1008.5
14:16:09,119,30.5,1008.6
14:16:19,127.6,30.5,1008.5
14:16:29,124.6,30.5,1008.6
14:16:39,119.3,30.5,1008.5
14:16:49,137.9,30.5,1008.7
14:16:59,130.3,30.5,1008.3
14:17:09,115.4,30.5,1008.5
14:17:19,118.2,30.5,1008.5
14:17:29,122.5,30.5,1008.6
14:17:39,120.7,30.5,1008.5
14:17:49,120.5,30.5,1008.7
14:17:59,120.7,30.5,1008.3
14:18:09,111.7,30.5,1008.6
14:18:19,110.6,30.5,1008.5
14:18:29,122.8,30.5,1008.6
14:18:39,125.5,30.5,1008.5
14:18:49,126.4,30.5,1008.6
14:18:59,125.7,30.5,1008.3
14:19:09,107,30.5,1008.5
14:19:19,106.4,30.5,1008.6
14:19:29,131.1,30.5,1008.6
14:19:39,146.6,30.5,1008.5
14:19:49,151.2,30.5,1008.7
14:19:59,125.7,30.5,1008.3
14:20:09,113.8,30.5,1008.6
14:20:19,121.1,30.5,1008.5
14:20:29,111.1,30.5,1008.6
14:20:39,101.2,30.5,1008.5
14:20:49,106.8,30.5,1008.7
14:20:59,121.3,30.5,1008.3
14:21:09,115,30.5,1008.5
14:21:19,117.1,30.5,1008.5
14:21:29,122,30.5,1008.6
14:21:39,124.2,30.5,1008.5
14:21:49,140.1,30.5,1008.7
14:21:59,130,30.5,1008.5
14:22:09,110.4,30.5,1008.6
14:22:19,117.8,30.5,1008.6
14:22:29,108.1,30.5,1008.6
14:22:39,102.8,30.5,1008.5
14:22:49,114.3,30.5,1008.7
14:22:59,104,30.5,1008.3
14:23:09,114.7,30.5,1008.6
14:23:19,138.4,30.5,1008.5
14:23:29,117.9,30.5,1008.6
14:23:39,115.5,30.5,1008.5
14:23:49,120.7,30.5,1008.7
14:23:59,123.6,30.5,1008.3
14:24:09,129.9,30.5,1008.5
14:24:19,135.1,30.5,1008.5
14:24:29,135.6,30.5,1008.5
14:24:39,127,30.5,1008.3
14:24:49,139,30.5,1008.6
14:24:59,134.5,30.5,1008.3
14:25:09,114.5,30.5,1008.5
14:25:19,107.7,30.5,1008.5
14:25:29,120.1,30.5,1008.6
14:25:39,141.9,30.5,1008.3
14:25:49,138.8,30.5,1008.7
14:25:59,109.9,30.5,1008.3
14:26:09,108.6,30.5,1008.5
14:26:19,120,30.5,1008.5
14:26:29,138.3,30.5,1008.6
14:26:39,140.1,30.5,1008.5
14:26:49,115.6,30.5,1008.6
14:26:59,114,30.5,1008.3
14:27:09,108.6,30.5,1008.5
14:27:19,111.9,30.5,1008.5
14:27:29,127.2,30.5,1008.6
14:27:39,119.6,30.5,1008.5
14:27:49,108.6,30.5,1008.6
14:27:59,113.9,30.5,1008.3
14:28:09,124.5,30.5,1008.5
14:28:19,125.1,30.5,1008.5
14:28:29,132.8,30.5,1008.6
14:28:39,142.1,30.5,1008.5
14:28:49,141.2,30.5,1008.7
14:28:59,131.9,30.5,1008.3
14:29:09,124.9,30.5,1008.5
14:29:19,118.6,30.5,1008.5
14:29:29,117.7,30.5,1008.5
14:29:39,128.9,30.5,1008.3
14:29:49,119.4,30.5,1008.6
14:29:59,111.9,30.5,1008.3
14:30:09,114.7,30.5,1008.5
14:30:19,112.1,30.5,1008.5
14:30:29,117.2,30.5,1008.6
14:30:39,128.6,30.5,1008.6
14:30:49,142.3,30.5,1008.7
14:30:59,136.5,30.5,1008.5
14:31:09,128.8,30.5,1008.5
14:31:19,125.1,30.5,1008.5
14:31:29,133.7,30.5,1008.6
14:31:39,133.3,30.5,1008.5
14:31:49,112.8,30.5,1008.7
14:31:59,114.2,30.5,1008.3
14:32:09,108.9,30.5,1008.5
14:32:19,104.4,30.5,1008.5
14:32:29,107.4,30.5,1008.5
14:32:39,125.3,30.5,1008.5
14:32:49,144.9,30.5,1008.6
14:32:59,132.5,30.5,1008.3
14:33:09,125.2,30.5,1008.6
14:33:19,123.4,30.5,1008.6
14:33:29,132,30.5,1008.6
14:33:39,136.9,30.5,1008.6
14:33:49,130.4,30.5,1008.7
14:33:59,118.6,30.5,1008.5
14:34:09,100,30.5,1008.6
14:34:19,103.2,30.5,1008.6
14:34:29,108.1,30.5,1008.7
14:34:39,136.6,30.5,1008.6
14:34:49,145.4,30.5,1008.7
14:34:59,124.3,30.5,1008.5
14:35:09,127.9,30.5,1008.6
14:35:19,131.2,30.5,1008.6
14:35:29,110.9,30.5,1008.6
14:35:39,111.5,30.5,1008.5
14:35:49,134.7,30.5,1008.7
14:35:59,124.6,30.5,1008.5
14:36:09,122.2,30.5,1008.6
14:36:19,128.6,30.5,1008.6
14:36:29,121.3,30.5,1008.6
14:36:39,116.3,30.5,1008.6
14:36:49,119.6,30.5,1008.7
14:36:59,130.9,30.5,1008.5
14:37:09,128.5,30.5,1008.6
14:37:19,115.7,30.5,1008.6
14:37:29,129.2,30.5,1008.7
14:37:39,135.1,30.5,1008.5
14:37:49,117.9,30.5,1008.9
14:37:59,117.7,30.5,1008.3
14:38:09,129.3,30.5,1008.6
14:38:19,130.1,30.5,1008.6
14:38:29,122,30.5,1008.6
14:38:39,109,30.5,1008.6
14:38:49,132.8,30.5,1008.7
14:38:59,168.1,30.5,1008.5
14:39:09,140.6,30.5,1008.6
14:39:19,116.8,30.5,1008.6
14:39:29,118.9,30.5,1008.7
14:39:39,119.7,30.5,1008.6
14:39:49,123.7,30.5,1008.9
14:39:59,129.4,30.5,1008.5
14:40:09,138.9,30.5,1008.6
14:40:19,131.2,30.5,1008.6
14:40:29,116.5,30.5,1008.6
14:40:39,106.6,30.5,1008.6
14:40:49,108.7,30.5,1008.7
14:40:59,128.1,30.5,1008.5
14:41:09,138.1,30.5,1008.5
14:41:19,135.3,30.5,1008.5
14:41:29,125,30.5,1008.5
14:41:39,121.2,30.5,1008.3
14:41:49,136.2,30.5,1008.6
14:41:59,124.7,30.5,1008.2
14:42:09,120.1,30.5,1008.3
14:42:19,126.1,30.5,1008.3
14:42:29,111.6,30.5,1008.5
14:42:39,92.7,30.5,1008.3
14:42:49,78.1,30.5,1008.7
14:42:59,107.6,30.5,1008.5
14:43:09,121.3,30.5,1008.6
14:43:19,146.7,30.5,995.4
14:43:29,124.5,30.5,995.5
14:43:39,68.4,30.5,995.4
14:43:49,83.7,30.5,995.8
14:43:59,80.8,30.5,1000.6
14:44:09,101.9,30.5,1000.2
14:44:19,133,30.5,1000.1
14:44:29,116.4,30.4,1000.2
14:44:39,98.2,30.4,1000.2
14:44:49,109.4,30.4,1000.3
14:44:59,120.3,30.4,1000.2
14:45:09,104.2,30.4,1000.2
14:45:19,82,30.4,1000.2
14:45:29,98,30.4,1000.3
14:45:39,124.3,30.5,1000.2
14:45:49,110.5,30.4,1000.3
14:45:59,114.9,30.4,1000.3
14:46:09,128.5,30.5,1000.3
14:46:19,132.5,30.5,1000.3
14:46:29,122.6,30.4,1000.3
14:46:39,108.7,30.5,1000.3
14:46:49,117.9,30.4,1000.5
14:46:59,122.4,30.5,1000.2
14:47:09,111.8,30.5,1000.3
14:47:19,107.2,30.5,1000.3
14:47:29,106.5,30.4,1000.3
14:47:39,119.4,30.4,1000.3
14:47:49,128,30.5,1000.5
14:47:59,131,30.5,1000.3
14:48:09,131.1,30.5,1000.5
14:48:19,131.2,30.5,1000.3
14:48:29,138.6,30.5,1000.3
14:48:39,126.5,30.5,1000.3
14:48:49,107.9,30.5,1000.5
14:48:59,107.9,30.5,1000.3
14:49:09,114.3,30.5,1000.5
14:49:19,126.9,30.5,1000.5
14:49:29,108.7,30.5,1000.5
14:49:39,95.2,30.5,1000.3
14:49:49,119.3,30.5,1000.6
14:49:59,118.7,30.5,1000.3
14:50:09,127.8,30.5,1000.3
14:50:19,137.1,30.5,1000.3
14:50:29,150.6,30.5,1000.5
14:50:39,154,30.5,1000.5
14:50:49,132.4,30.5,1000.6
14:50:59,121.1,30.5,1000.3
14:51:09,116.8,30.5,1000.5
14:51:19,120.1,30.5,1000.5
14:51:29,121.4,30.5,1000.5
14:51:39,118.1,30.5,1000.3
14:51:49,111.2,30.5,1000.5
14:51:59,110.6,30.5,1000.3
14:52:09,119,30.5,1000.5
14:52:19,110.3,30.5,1000.5
14:52:29,106.3,30.5,1000.5
14:52:39,126.7,30.5,1000.5
14:52:49,142.3,30.5,1000.6
14:52:59,120,30.5,1000.5
14:53:09,109.1,30.5,1000.5
14:53:19,136.1,30.5,1000.5
14:53:29,120.3,30.5,1000.5
14:53:39,113.7,30.5,1000.5
14:53:49,139.3,30.5,1000.7
14:53:59,118.5,30.5,1000.5
14:54:09,98.5,30.5,1000.5
14:54:19,115,30.5,1000.5
14:54:29,110.3,30.5,1000.5
14:54:39,104.3,30.5,1000.5
14:54:49,121.5,30.5,1000.5
14:54:59,130.5,30.5,1000.3
14:55:09,138.6,30.5,1000.3
14:55:19,128.7,30.5,1000.3
14:55:29,112.5,30.5,1000.5
14:55:39,103.9,30.5,1000.3
14:55:49,99,30.5,1000.6
14:55:59,118.6,30.5,1000.3
14:56:09,129.3,30.5,1000.3
14:56:19,116.3,30.5,1000.5
14:56:29,110.9,30.5,1000.5
14:56:39,119.6,30.5,1000.5
14:56:49,114.8,30.5,1000.6
14:56:59,121.8,30.5,1000.5
14:57:09,118.3,30.5,1000.5
14:57:19,118,30.5,1000.5
14:57:29,113.6,30.5,1000.5
14:57:39,100.5,30.5,1000.5
14:57:49,118,30.5,1000.6
14:57:59,127.8,30.5,1000.5
14:58:09,111,30.5,1000.5
14:58:19,106.2,30.5,1000.5
14:58:29,113.3,30.5,1000.5
14:58:39,101.1,30.5,1000.5
14:58:49,101.3,30.5,1000.6
14:58:59,110.6,30.5,1000.3
14:59:09,101.5,30.5,1000.5
14:59:19,110.9,30.5,1000.5
14:59:29,125.5,30.5,1000.5
14:59:39,127.2,30.5,1000.5
14:59:49,122.1,30.5,1000.6
14:59:59,99.1,30.5,1000.3
15:00:09,108.9,30.5,1000.5
15:00:19,112.4,30.5,1000.5
15:00:29,99.1,30.5,1000.5
15:00:39,105.3,30.5,1000.5
15:00:49,107.2,30.5,1000.5
15:00:59,121.9,30.5,1000.3
15:01:09,144,30.5,1000.5
15:01:19,133.4,30.5,1000.5
15:01:29,117.5,30.5,1000.5
15:01:39,126.2,30.5,1000.5
15:01:49,114.3,30.5,1000.6
15:01:59,115.5,30.5,1000.3
15:02:09,118.5,30.5,1000.5
15:02:19,113.7,30.5,1000.3
15:02:29,124.7,30.5,1000.5
15:02:39,124.4,30.5,1000.5
15:02:49,119.8,30.5,1000.6
15:02:59,115.5,30.5,1000.3
15:03:09,114.3,30.5,1000.5
15:03:19,105.9,30.5,1000.3
15:03:29,107.5,30.5,1000.5
15:03:39,106.7,30.5,1000.3
15:03:49,131.5,30.5,1000.6
15:03:59,143.4,30.5,1000.3
15:04:09,120.5,30.5,1000.5
15:04:19,124.5,30.5,1000.5
15:04:29,111.1,30.5,1000.5
15:04:39,120,30.5,1000.6
15:04:49,146.2,30.5,1000.6
15:04:59,124.6,30.5,1000.5
15:05:09,113.5,30.5,1000.5
15:05:19,122.2,30.5,1000.5
15:05:29,108.8,30.5,1000.5
15:05:39,99.8,30.5,1000.5
15:05:49,108.4,30.5,1000.5
15:05:59,117.1,30.5,1000.2
15:06:09,125.3,30.5,1000.3
15:06:19,119.8,30.5,1000.3
